학년,학기,이수구분,학수번호,학부(과),교과목명,학점,시간,교과목해설
2학년,2학기,1전선,HAAC9269,경제금융학부,노동경제학,3,3,"어떤 사람들은 일을 하고 다른 어떤 사람들은 일을 하지 않는 이유는 무엇인가? 사람들 사이의 소득이 차이가 나는 이유는 무엇인가? 노동경제학은 이러한 질문들에 대한 해답을 준다. 즉, 노동경제학은 노동시장 참여자들의 행동을 분석하는 경제학의 한 분야이다. 본 강의는 노동시장의 작동 방식에 대한 이해를 돕고 노동시장 관련 풍부한 통계와 실증결과를 소개한다. 본 강의에서 다루는 주제는 노동공급 및 수요, 노동시장 균형, 보상적 임금격차, 인적자본, 임금구조, 노동 이동성, 노동시장 차별, 노동조합, 유인급여, 실업 등이다."
2학년,2학기,1전선,HAAC9270,경제금융학부,금융경제데이터분석기초,3,3,"경제금융데이터분석 입문은 금융분야와 경제학 전반에 활용되는 다양한 데이터들을 이해하고 분야별 데이터들의 특성과 기초적인 분석방법을 학습하는 과목이다. 학생들은 금융, 경제 분야별로 많이 활용되는 데이터들을 직접 접해보고 특성들을 이해하며 이를 활용한 기초적인 분석을 실시하게 된다. 이를 통해 금융경제분야의 취업 등 경제활동에서 필수적인 역량 중의 하나인 데이터분석을 전문적으로 수행하기 위한 기초 역량을 습득하는데 목적이 있다."
3학년,1학기,1전심,HAAC0002,경제금융학부,금융시장과금융기관,3,3,"실제 경제활동 과정에서 접하게 되는 금융관련 문제들을 다루는 과목이다. 따라서 이론적인 측면에 대해서도 논의하지만, 주로 금융시장 및 금융지도, 금융상품 그리고 최근의 금융현안 등 금융의 당면"
3학년,1학기,1전선,HAAC0012,경제금융학부,국제경제학,3,3,"개방된 경제 환경에서 발생하는 다양한 경제현상들에 대해 학습한다. 국제무역과 관련한 이론 및 정책, 환율과 국제수지 등 국제금융 및 개방거시경제학에 대한 기본적인 내용을 배운다."
3학년,1학기,1전심,HAAC9002,경제금융학부,자산운용과투자전략,3,3,"자산배분에 대한 의사결정(Asset Allocation Decision), 포트폴리오 운용(Portfolio Management) 및 자산 가격결정(Asset pricing)등에 대한 기본적인 원리들을 습득하여 주식, 채권, 파생상품과 대체투자 등 상품의 투자전략 능력을 제고한다."
3학년,1학기,1전선,HAAC9003,경제금융학부,데이터분석의이해,3,3,"추정, 가설검정, 예측 등 경제, 금융 데이터 분석을 위한 기초 개념들을 이해하고 통계 프로그램을 활용하여 실제 데이터 분석을 실습한다."
3학년,1학기,1전선,HAAC9214,경제금융학부,행동경제학,3,3,"지난 수십 년 동안 행동경제학은 경제학을 혁신시켜오고 있다. 경제학이 그동안 가정하기를 희망하였던 차디찬 인간이 아닌 때때로 실수를 하며, 다른 사람들을 생각하는 현실의 ‘인간’을 경제학에 다시 돌려놓았다. 경제적 행동에 대한 기존 경제학의 인식을 바꾸는데 크게 기여함으로써 행동경제학은 복잡한 경제현실을 보다 잘 설명하는 성과를 나타내고 있다. 본 강좌에서는 이와 같은 행동경제학의 주요 성과를 소개하고 다양한 예제와 함께 설명함으로써 인간행동에 대한 이해를 보다 확대 시키도록 한다."
3학년,1학기,1전선,HAAC9248,경제금융학부,조세제도와정책,3,3,"조세제도는 사회에 필요한 재정지출을 위한 중요한 재원조달 수단으로서 경제적 효율성과 공평성에 다양한 영향을 미친다. 본 강의는 조세의 귀착, 초과부담, 최적과세 등에 대한 기초적 이론을 바탕으로, 조세의 효율성과 형평성 등 기본원리를 검토하며 효율성과 형평성의 조화를 위한 바람직한 조세는 무엇인지 분석한다. 실제 소득세, 법인세, 소비세, 재산세 등을 포함하는 조세제도를 배우며 조세정책의 바람직한 방향과 방안에 대해서 논의한다."
3학년,1학기,1전선,HAAC9251,경제금융학부,산업?정책의미시계량분석,3,3,본 과목은 응용미시계량경제학의 방법론에 대한 이론학습과 실제 정책평가에 대한 실습으로 구성된다. 미시데이터를 이용한 패널분석과 제한된 종속변수(LDV) 모형의 분석방법을 학습한다. 이와 같은 방법론을 바탕으로 실제 정책평가 프로젝트 사례를 응용하여 실습한다.
3학년,1학기,1전선,HAAC9253,경제금융학부,소비자조사법,3,3,"본 강의는 소비자와 관련한 자료수집 및 보고서 작성, 프레젠테이션을 위한 방법을 익힌다. 다양한 자료수집법을 배우고, 관심 주제에 대한 실제 자료를 수집하고 통계분석을 통해 자료 분석을 수행한다. 이어 보고서 작성과 프레젠테이션을 수행한다."
3학년,1학기,1전선,HAAC9263,경제금융학부,금융소비자교육,3,3,소비자교육 이론을 바탕으로 소비자교육의 주제 및 대상에 따른 소비자교육프로그램을 개발할 수 있으며 실제 소비자교육을 실시할 수 있는 능력을 배양함으로써 금융기업이나 정부 기관에서 소비자교육을 기획하고 실행할 수 있는 인재를 양성한다.
3학년,1학기,1전선,HAAC9266,경제금융학부,소비자정성분석론,3,3,"본 과목에서는 소비자의 인식과 행동을 이해하고 설명하기 위한 방법으로 정성적(질적) 연구방법을 소개한다. 정성적 연구방법의 개념과 필요성을 살펴보고, 정성적 연구를 위한 여러 가지 자료 분석 방법을 학습한 후, 이러한 정성적 연구방법들을 실제로 실습해 본다. 이를 위해 심층면접, FGI(표적집단면접법), 참여관찰, 은유추출기법, 질적연구 소프트웨어 등 다학제적 관점에 기반한 다양한 소비자정성분석방법에 대해 학습한다."
3학년,2학기,1전심,HAAC0014,경제금융학부,환율과국제금융,3,3,"현대 사회는 국가 간의 무역, 자본이동 등 국제 교류가 활발히 일어나고 있는 글로벌화된 자본주의 사회이다. 이러한 경제 환경 하에서 세계경제의 흐름을 이해하고 잘 대응하려면 국제거시경제에 대한 이해가 필수적이다. 본 과목에서는 개방경제 환경에서의 거시경제학의 이론과 이의 응용에 대하여 학습한다. 특히 본 강좌는 환율과 국제금융시장의 작동원리에 대한 주요 이론과 이슈들에 대해 많은 시간을 할애한다."
3학년,2학기,1전심,HAAC3211,경제금융학부,공공경제학,3,3,"민간 경제의 시장적 자원배분에 있어서 시장실패의 양상과 원인을 규명하고 이의 치유, 보완을 위한 공공부문의 비시장적 자원배분의 원리를 연구한다. 외부효과, 공공재의 수급, 공공신탁, 비용효과 분석 등에 관한 기초이론과 경제정책에의 응용을 위한 방법론에 대한 기초지식에 대한 강의한다."
3학년,2학기,1전선,HAAC5007,경제금융학부,가계금융론,3,3,"본 과목은 가계(household) 관점에서 금융을 접근하고 가계의 다양한 금융행태 및 의사결정, 즉 저축, 투자, 부채, 자산구성 및 위험관리 행태를 소개하고 있다. 그동안 재무이론이 기업재무(Corporate Finance) 쪽에 치우쳤으나 최근 들어 경제의 핵심주체인 가계의 금융행태에 대한 관심이 높아짐에 따라 기업재무와 다른 특성을 지닌 가계재무(Household Finance)이론이 각광을 받고 있다. 금융지식의 중요성이 보다 강화되고 있는 현대 사회에서 금융소비자로서 가계재무와 관련된 지식을 이해하고 이를 응용하는 능력 배양이 학습목표이다."
3학년,2학기,1전심,HAAC9236,경제금융학부,소비자정책과이슈,3,3,소비자관련 법과 정책을 이해하고 최근 소비자이슈를 중점적으로 연구한다. 소비자 권익증진을 위하여 소비자 관련법들의 주요 사례를 분석하고 소비자관련 정책의 배경 및 의미를 고찰한다.
3학년,2학기,1전선,HAAC9242,경제금융학부,디지털경제시대의스타트업,3,3,"기하급수적 기술혁신이 추동하는 디지털 플랫폼 경제 시대에, 다양한 분야에서 확장하고 있는 국내외 스타트업 트렌드를 분석한다. 스타트업 비즈니스 모델에 관한 이론, 주요 개념, 방법론에 대해 체계적으로 학습하고, 국내외 스타트업의 주요 비즈니스 사례분석을 통하여 혁신적인 비즈니스 모델 개발 능력을 함양한다. 다양한 방법론을 적용하여 창의적인 아이디어를 비즈니스모델로 구체화하는 것을 학습하고 성공한 기업들에 대한 케이스 스터디를 통하여 실전에서 어떻게 적용되고 있는지 학습한다."
3학년,2학기,1전선,HAAC9245,경제금융학부,핀테크산업의이해,3,3,"학생들에게 금융기술(Financial Technology)관련 기업들 현재의 금융기관(은행, 증권회사, 투자회사, 보험 등), 사회적 영향과 규제 및 대응 등 4가지 관점에서 핀테크에 대한 학습기회를 제공한다."
3학년,2학기,1전선,HAAC9254,경제금융학부,이슈경제학,3,3,"본 강의는 우리 사회가 직면하고 있는 다양한 이슈들, 고령화, 기후변화, 범죄와 예방, 빈곤과 차별, 독점, 보호무역주의, 인플레이션, 경제성장과 분배, 정부지출, 사회안전망 등에 대해 다양한 경제분석 기법을 이용하여 문제와 해결책에 대해 분석, 논의하고 학습한다. 본 수업은 먼저 주요 경제, 사회 이슈를 소개하고 주요한 특징과 영향에 대해 논의한다. 다음으로 이슈에 대한 체계적 접근을 위해 경제학 기본 분석 틀에 대해 학습하고 이를 기반으로 주요 이슈들의 원인과 영향 등을 체계적으로 분석하여 그 해결책을 도출하고 이를 학생들과 함께 논의를 통해 최적 해를 도출하도록 한다. 이에 따라 본 수업은 학생들의 소규모 그룹 토론, 문제 해결 실습, 발표 등이 요구되므로 우리 대학의 S 러닝 수업 형태로의 운영이 적합하다."
3학년,2학기,1전선,HAAC9257,경제금융학부,개인재무설계,3,3,"본 강의는 개인재무설계에 대한 개괄적 내용을 다룸으로써 재무관리에 관한 지식을 쌓도록 하며, 향후 개인재무관리 관련 자격증 획득을 위한 기초정보를 얻는다. 
재무관련환경, 재무설계, 자산관리 및 위험관리 등 포괄적인 재무관리를 위한 기초지식을 익히며, 실제적 사례와 관련정보수집을 통한 프로젝트 수행 등을 통해 지식의 이해를 돕고자 한다."
3학년,2학기,1전심,HAAC9260,경제금융학부,경제성장과현대경제이슈,3,3,경제학의 주요 주제인 경제성장에 관한 이론 및 이와 관련한 현대 경제의 여러 이슈들에 대하여 학습한다.
3학년,2학기,1전선,HAAC9268,경제금융학부,법경제학,3,3,"법경제학은 최근 발전하고 있는 경제학의 한 분야이다. 개인의 선택과 결정의 문제는 법과 제도의 영향을 받을 수밖에 없다. 자신의 이익을 극대화하기 위해 노력하는 개인과 기업의 행동은 법과 제도가 제공하는 이른바 유인(incentive)에 영향을 받는다. 따라서 법과 제도는 경제적 성과에 직접적인 영향을 미친다. 법경제학은 법이라는 현상에 대하여 효율 극대화의 관점에서 경제학을 통해 설명하려는 학문이다. 구체적으로는 법이 경제에 미치는 효과를 비교하여 어떤 법이 바람직한지 등을 주로 분석한다. 본 강의는 경제학을 독점금지법과 기타의 경제규제에서 나아가 불법행위법, 계약법, 재산법, 형법 등에 적용해보고 경제학을 통해 법과 제도를 이해하는데 도움을 주도록 한다."
3학년,2학기,1전심,HAFT0002,경제금융학부,금융빅데이터입문,3,3,빅데이터를 이용하여 금융시장 분석을 수행할 수 있는 데이터마이닝 기법을 학습한다.
4학년,1학기,1전선,HAAC0013,경제금융학부,경제금융세미나,3,3,"금융경제 관련 기본지식을 학습하며, 금융회사 근무에 필요한 실무능력을 습득한다. 우리나라 금융시장 및 금융제도의 주요내용을 고찰하며 국내. 외 금융시장에서의 주요 Issue 및 Trend를 점검하고, 발표와 토론을 병행한다. 주로 4학년 학생을 대상으로 하며, 현역 금융시장 전문가에 의한 특강도 병행될 수 있다."
